,Similarity,Category,Subword,Subword_freq,Word,Word_freq
1234,0.0330215,body_part,rib,12,tribe,16
1235,0.03817168,animal,cat,41,catchword,1
1236,0.13881014,food,pie,19,masterpiece,12
1237,0.122212455,animal,ant,13,antidote,2
1238,0.12975737,animal,rat,9,degeneration,1
1239,0.21317448,body_part,lip,87,harelip,1
1240,0.022951728,body_part,shin,3,wishing,5
1241,0.13809492,color,rust,10,distrust,6
1242,0.0083295815,animal,ant,13,anticipation,23
1243,0.5434999,body_part,finger,106,fingertip,2
1244,0.025719553,animal,cat,41,fabrication,8
1245,0.049426775,animal,rat,9,invigoration,2
1246,0.118190765,body_part,leg,125,collegian,1
1247,0.05358174,body_part,ear,67,heartbreak,1
1248,0.20453364,body_part,heart,196,heartbreak,1
1249,0.06379198,color,red,201,prospered,2
1250,0.09158382,body_part,shin,3,furbishing,1
1251,0.1530753,color,red,201,cheered,2
1252,0.098053105,animal,ant,13,predominant,1
1253,0.14363413,color,red,201,predominant,1
1254,0.067429565,animal,ant,13,dominantly,1
1255,0.079361744,body_part,head,467,bridgehead,2
1256,0.040313587,body_part,ear,67,prearranged,1
1257,0.08871688,color,red,201,blared,1
1258,0.04859494,color,red,201,redeem,2
1259,0.006666359,animal,rat,9,congratulatory,2
1260,0.3583176,animal,dog,145,doghouse,1
1261,0.028229885,body_part,arm,215,armenian,1
1262,0.12838817,animal,crow,4,crown,20
1263,0.004697117,color,rust,10,trustee,34
1264,0.1820892,body_part,arm,215,armory,1
1265,0.022929365,body_part,heel,32,wheeling,2
1266,0.36718556,body_part,head,467,forehead,18
1267,0.038400635,color,red,201,wandered,8
1268,0.12635824,body_part,head,467,whitehead,7
1269,0.2666784,color,white,381,whitehead,7
1270,0.08767971,animal,boar,1,cupboard,4
1271,0.083480656,animal,ant,13,repentant,1
1272,0.12523323,color,tan,9,repentant,1
1273,0.1939179,body_part,ear,67,rear,51
1274,0.054231875,animal,rat,9,commemorate,2
1275,0.12865317,animal,boar,1,hardboard,1
1276,0.07039146,animal,bat,24,batch,5
1277,0.013808459,color,peach,4,unimpeachable,2
1278,0.013808459,fruit,peach,4,unimpeachable,2
1279,0.10124687,car_brand,car,386,carrot,5
1280,0.075690135,body_part,ear,67,learned,117
1281,0.041380882,animal,rat,9,inaugurated,4
1282,0.03156039,body_part,eye,523,hackneyed,2
1283,0.028277112,animal,fish,37,unselfishly,1
1284,0.019479264,car_brand,bus,43,disabuse,2
1285,0.0025421698,body_part,rib,12,tribal,6
1286,0.02074815,color,red,201,metered,4
1287,0.1465617,animal,rat,9,aspiration,15
1288,0.031823844,color,red,201,endeavored,2
1289,0.0416554,animal,ant,13,aspirant,4
1290,0.011344857,body_part,rib,12,subscriber,7
1291,0.063600786,color,red,201,credited,12
1292,0.0198574,body_part,liver,17,delivers,6
1293,0.042314634,animal,bat,24,battleground,2
1294,0.024147877,body_part,leg,125,battleground,2
1295,0.10244133,color,tan,9,pakistani,3
1296,0.015674662,animal,rat,9,incorporation,3
1297,0.07628888,animal,bat,24,battered,9
1298,0.15193078,color,red,201,battered,9
1299,0.10026414,animal,cat,41,vacationing,3
1300,0.06303883,color,red,201,fostered,7
1301,0.14689018,animal,ant,13,attendant,19
1302,0.0129537005,body_part,arm,215,pharmacist,1
1303,0.036842767,animal,ant,13,relevant,23
1304,0.05902146,body_part,hip,18,authorship,3
1305,0.05520119,color,red,201,tethered,3
1306,0.0024210345,animal,ant,13,supplanting,1
1307,0.0030213394,color,red,201,conferred,5
1308,0.10940828,car_brand,car,386,cardamom,1
1309,0.14759651,animal,ant,13,unrepentant,1
1310,0.0398968,color,tan,9,unrepentant,1
1311,0.085879356,color,rose,93,rosette,1
1312,0.18546364,animal,cat,41,caricature,2
1313,0.038805187,car_brand,car,386,caricature,2
1314,0.12709041,animal,rat,9,aristocratic,4
1315,0.08693855,animal,ant,13,antiquity,4
1316,0.037922487,body_part,arm,215,warmer,4
1317,0.0956475,animal,rat,9,corporate,19
1318,0.10641413,food,pie,19,piecemeal,2
1319,0.009102934,body_part,rib,12,attributing,3
1320,0.06928328,body_part,leg,125,illegally,2
1321,0.1649591,body_part,lip,87,ellipsis,3
1322,0.12543242,animal,rat,9,respiration,2
1323,0.09638785,animal,rat,9,comparative,17
1324,0.009536538,animal,rat,9,immigration,10
1325,0.21751694,animal,ant,13,inhabitant,13
1326,0.11232628,color,tan,9,inhabitant,13
1327,0.0013268276,animal,rat,9,moderate,26
1328,0.262857,body_part,foot,353,footwork,1
1329,0.2761797,color,red,201,unlaundered,1
1330,0.21649934,animal,ant,13,remnant,4
1331,0.059942767,animal,rat,9,demonstrate,28
1332,0.18733582,color,red,201,charred,1
1333,0.13140675,body_part,mouth,111,plymouth,11
1334,0.03637264,food,pie,19,pieta,2
1335,0.039013684,color,red,201,predict,8
1336,0.6044358,color,tan,9,suntan,1
1337,0.0041203755,animal,rat,9,oratorical,2
1338,0.08660971,color,tan,9,constancy,5
1339,0.07930707,color,red,201,unimpaired,2
1340,0.17212929,body_part,ear,67,heartfelt,1
1341,0.29308414,body_part,heart,196,heartfelt,1
1342,0.020678421,body_part,hip,18,transshipment,2
1343,0.033139184,body_part,leg,125,privileged,10
1344,0.014458854,body_part,arm,215,harmonization,1
1345,0.19400287,body_part,hand,720,hande,3
1346,0.05424638,color,red,201,offered,83
1347,0.3076673,body_part,back,981,backside,1
1348,0.12707923,color,red,201,littered,4
1349,0.015043989,animal,ant,13,fantastic,20
1350,0.18965581,car_brand,car,386,scary,2
1351,0.03704142,animal,cat,41,educator,16
1352,0.051934365,color,tan,9,outstandingly,2
1353,0.0843652,animal,ant,13,truant,1
1354,0.0036291135,color,brass,19,brassica,1
1355,0.13202186,animal,rat,9,irate,1
1356,0.0034836417,body_part,hip,18,shipwrecked,1
1357,0.069101915,car_brand,bus,43,busier,1
1358,0.08298666,color,red,201,barred,8
1359,0.24211027,animal,ant,13,indiscriminantly,1
1360,0.019620977,color,red,201,conquered,3
1361,0.195574,body_part,shin,3,onrushing,1
1362,0.11509201,color,red,201,redwood,4
1363,0.06034183,color,red,201,recaptured,1
1364,0.14842264,animal,bat,24,battlement,1
1365,0.07753452,color,red,201,credulousness,1
1366,0.0392255,animal,ant,13,radiant,8
1367,0.0925051,body_part,ear,67,hearty,4
1368,0.13890755,body_part,heart,196,hearty,4
1369,0.05358837,body_part,eye,523,keyed,3
1370,0.17744064,body_part,arm,215,armed,60
1371,0.024876174,body_part,ear,67,feared,14
1372,0.035183467,color,red,201,feared,14
1373,0.17918767,color,red,201,blurred,6
1374,0.07521402,animal,ant,13,triumphantly,8
1375,0.085381925,body_part,ear,67,clearness,2
1376,0.018807761,food,bread,41,breadth,7
1377,0.10278969,animal,rat,9,irrational,8
1378,0.016609011,color,red,201,sheltered,4
1379,0.10181853,animal,bat,24,combat,27
1380,0.46874106,musical,drum,26,drummer,3
1381,0.023840273,body_part,ear,67,search,69
1382,0.16198781,car_brand,bus,43,busy,58
1383,0.027144197,color,red,201,murdered,9
1384,0.020137591,animal,rat,9,directorate,4
1385,0.06254891,animal,bat,24,battalion,4
1386,0.12054073,animal,lion,23,battalion,4
1387,0.14682794,animal,rat,9,irrationally,1
1388,0.70664114,musical,drum,26,drumming,4
1389,0.072693676,body_part,lung,36,lunge,4
1390,0.00025054388,color,rust,10,trustworthy,3
1391,0.05084018,body_part,hand,720,shorthand,2
1392,0.062624335,color,red,201,stirred,15
1393,0.21646045,animal,ant,13,antibody,21
1394,0.14530241,body_part,ear,67,shear,40
1395,0.27067754,animal,ant,13,cantaloupe,1
1396,0.3778193,animal,ant,13,elephant,17
1397,0.019359104,animal,cat,41,notification,1
1398,0.124662325,body_part,bone,53,herringbone,1
1399,0.011368292,body_part,arm,215,swarm,4
1400,0.054114264,color,red,201,predicted,18
1401,0.12958908,color,red,201,poured,29
1402,0.031668596,animal,rat,9,oration,5
1403,0.09293234,body_part,ear,67,yearned,3
1404,0.0590423,animal,rat,9,orator,7
1405,0.081690714,animal,rat,9,refrigeration,13
1406,0.55028343,animal,horse,185,horsewoman,1
1407,0.00610887,body_part,arm,215,alarmist,1
1408,0.34256804,animal,sheep,23,sheepskin,3
1409,0.24113016,body_part,skin,54,sheepskin,3
1410,0.07570308,body_part,arm,215,lukewarm,5
1411,0.057381947,body_part,chest,57,westchester,4
1412,0.052040834,animal,ant,13,discussant,1
1413,0.011211946,car_brand,car,386,carbonyl,2
1414,0.120294556,body_part,arm,215,armored,3
1415,0.13267331,color,red,201,armored,3
1416,0.1353759,animal,crow,4,crowned,7
1417,0.006626755,animal,ant,13,powerplants,1
1418,0.1932998,color,blue,165,blueberry,2
1419,0.0035675552,body_part,hip,18,partnership,18
1420,0.043243296,animal,ant,13,scant,5
1421,0.07695804,animal,rat,9,fraternized,1
1422,0.0023176267,color,red,201,conjectured,1
1423,0.1376631,body_part,foot,353,underfoot,4
1424,0.010691601,animal,ant,13,confidante,1
1425,0.184549,animal,ant,13,aberrant,5
1426,0.10076395,animal,rat,9,disintegrate,2
1427,0.16563235,color,red,201,predominately,1
1428,0.099556044,body_part,ear,67,yearn,1
1429,0.17657258,color,corn,36,corniest,1
1430,0.0011445022,body_part,rib,12,prescribes,1
1431,0.025102677,car_brand,car,386,carbonate,1
1432,0.12812583,color,red,201,showered,5
1433,0.090800755,body_part,ear,67,hearse,1
1434,0.01277388,body_part,rib,12,describing,17
1435,0.015086465,animal,cat,41,authenticator,1
1436,0.04034598,animal,cat,41,authenticated,1
1437,0.27059487,color,tan,9,brittany,2
1438,0.05782756,color,buff,6,rebuffed,4
1439,0.24971755,car_brand,train,98,retraining,1
1440,0.023576062,food,rice,33,maurice,7
1441,0.19366051,animal,cat,41,vacationer,1
1442,0.093956046,body_part,head,467,pinhead,1
1443,0.052259937,animal,rat,9,integrated,11
1444,0.06314031,color,red,201,meandered,1
1445,0.12979196,animal,ant,13,tantamount,3
1446,0.04446522,color,tan,9,tantamount,3
1447,0.30739683,body_part,skin,54,skinless,4
1448,0.19665708,body_part,knee,73,kneeling,5
1449,0.087763175,car_brand,car,386,carlisle,1
1450,0.18301769,animal,ant,13,tolerant,9
1451,0.13341379,animal,ant,13,dilettante,1
1452,0.1382594,color,tan,9,dilettante,1
1453,0.08521347,animal,rat,9,alliteration,1
1454,0.18334559,body_part,hand,720,handy,13
1455,0.5245415,body_part,bone,53,collarbone,1
1456,0.3862349,color,bronze,11,bronzed,1
1457,0.1742847,animal,ant,13,malfeasant,1
1458,0.12159598,car_brand,car,386,carpenter,9
1459,0.046322558,animal,cat,41,dislocated,1
1460,0.29646662,body_part,ear,67,heard,247
1461,0.111952715,animal,rat,9,aerator,11
1462,0.033272367,animal,rat,9,integrates,2
1463,0.05032819,body_part,chest,57,staunchest,3
1464,0.17777124,body_part,ear,67,mononuclear,1
1465,0.08096203,car_brand,car,386,care,171
1466,0.18081501,color,red,201,flavored,2
1467,0.12135002,animal,cat,41,prognosticator,1
1468,0.16163911,animal,rat,9,agglomeration,3
1469,0.08721632,animal,ant,13,canteen,2
1470,0.16365513,color,black,206,blackstone,1
1471,0.13253148,body_part,head,467,beheading,1
1472,0.01550333,body_part,chest,57,rochester,2
1473,0.1359013,car_brand,car,386,carney,1
1474,0.043832738,animal,rat,9,commemorated,2
1475,0.17430231,body_part,foot,353,footing,3
1476,0.113449246,color,buff,6,buffer,16
1477,0.09093563,body_part,ear,67,learning,60
1478,0.06596441,animal,rat,9,demonstrated,33
1479,0.08530836,animal,cat,41,catalog,5
1480,0.06520175,animal,cat,41,complicating,1
1481,0.12136348,animal,ant,13,antithyroid,7
1482,0.19169946,animal,fox,12,foxhole,2
1483,0.24820231,color,plum,1,plumed,1
1484,0.25142878,animal,ant,13,constantine,8
1485,0.18348117,color,tan,9,constantine,8
1486,0.01428031,body_part,ear,67,clearwater,1
1487,0.07868157,animal,boar,1,aboard,25
1488,0.12282885,color,tan,9,puritanical,1
1489,0.0135007305,body_part,hip,18,statesmanship,2
1490,0.02427806,animal,rat,9,congratulation,8
1491,0.088331394,body_part,leg,125,allegiance,5
1492,0.1743274,animal,rat,9,acculturation,1
1493,0.008395072,body_part,head,467,headland,2
1494,0.06587052,color,red,201,referred,45
1495,0.019868892,color,tan,9,longstanding,3
1496,0.08071342,animal,rat,9,gratefully,3
1497,0.0674172,color,red,201,manufactured,11
1498,0.22749835,car_brand,car,386,streetcar,15
1499,0.04101466,animal,rat,9,counterattack,3
1500,0.045936227,animal,cat,41,scattering,1
1501,0.06641856,body_part,back,981,backdrop,2
1502,0.22011365,body_part,palm,30,palmer,56
1503,0.06776169,animal,cat,41,provocatively,1
1504,0.014332432,car_brand,car,386,radiocarbon,1
1505,0.050916623,animal,pig,14,epigenetic,1
1506,0.17116623,animal,rat,9,infiltrating,1
1507,0.05957552,car_brand,car,386,career,81
1508,0.103967145,car_brand,car,386,vicar,4
1509,0.095285974,body_part,ear,67,reappears,3
1510,0.15040912,color,pear,8,reappears,3
1511,0.15040912,fruit,pear,8,reappears,3
1512,0.04720095,color,red,201,unwired,1
1513,0.14594088,color,amber,3,chambered,1
1514,0.09436383,color,red,201,chambered,1
1515,0.25885436,body_part,mouth,111,mouthpiece,8
1516,0.06557056,food,pie,19,mouthpiece,8
1517,0.059342146,animal,cat,41,relocation,1
1518,0.003054529,animal,cat,41,ratification,5
1519,0.09761433,animal,rat,9,ratification,5
1520,0.21430938,color,black,206,blackening,1
1521,0.21123862,body_part,ear,67,endearing,3
1522,0.17646308,color,red,201,numbered,9
1523,0.06350391,color,red,201,reducing,31
1524,0.2789033,body_part,skin,54,calfskin,1
1525,0.046990965,color,red,201,dred,1
1526,0.14816774,animal,ant,13,cantilever,1
1527,0.12184439,animal,boar,1,inboards,1
1528,0.10140025,animal,rat,9,unadulterated,1
1529,0.054535586,animal,cat,41,duplication,8
1530,0.14191113,color,red,201,predictably,2
1531,0.066883326,body_part,arm,215,earmarked,1
1532,0.045061536,body_part,ear,67,earmarked,1
1533,0.037796576,animal,rat,9,illustrates,7
1534,0.229556,color,red,201,puckered,2
1535,0.020460851,car_brand,car,386,scarcity,3
1536,0.2180879,color,red,201,textured,2
1537,0.18291408,car_brand,bus,43,bustle,2
1538,0.046233036,animal,ant,13,bouffant,2
1539,0.12983954,car_brand,train,98,restrained,13
1540,0.033566445,animal,rat,9,recuperating,1
1541,0.21279968,animal,ant,13,arrogant,2
1542,0.10359677,animal,ant,13,defendant,16
1543,0.02907382,color,red,201,prepared,102
1544,0.24222304,body_part,hand,720,handmade,2
1545,0.28372788,animal,ant,13,plantain,1
1546,0.11316872,animal,ant,13,pantomime,2
1547,0.017866826,body_part,rib,12,transcribe,1
1548,0.023249269,car_brand,car,386,scarify,1
1549,0.0153363235,body_part,face,443,facetious,1
1550,0.056166966,body_part,head,467,beachhead,2
1551,0.07295986,color,red,201,hunkered,2
1552,0.117926694,color,red,201,tiredly,2
1553,0.06364095,body_part,lip,87,philippine,7
1554,0.07721048,body_part,ear,67,forswears,1
1555,0.21303971,animal,rat,9,saratoga,4
1556,0.043639764,color,red,201,alfred,52
1557,0.06762552,animal,ant,13,chantey,2
1558,0.1183045,animal,cat,41,deprecatory,1
1559,0.6795353,animal,fly,45,flying,43
1560,0.04157237,food,plate,45,contemplates,1
1561,0.3208165,body_part,head,467,headed,59
1562,0.2002384,body_part,back,981,fullback,2
1563,0.03893772,car_brand,car,386,myocardial,3
1564,0.03896593,body_part,eye,523,journeyed,2
1565,0.019723786,animal,rat,9,exonerate,2
1566,0.27249923,body_part,skin,54,skinny,9
1567,0.1345923,body_part,hip,18,spaceship,2
1568,0.10622182,car_brand,car,386,carreer,1
1569,0.14414333,animal,boar,1,signboard,1
1570,0.010500004,animal,cat,41,located,64
1571,0.0854256,animal,dog,145,dogged,2
1572,0.17540714,color,black,206,blacked,3
1573,0.10507318,car_brand,bus,43,bush,24
1574,0.01754285,color,rust,10,thrusting,8
1575,0.253988,body_part,rib,12,beriberi,2
1576,0.033364564,body_part,arm,215,pharmacopoeia,1
1577,0.042314462,animal,rat,9,illustrate,17
1578,0.04438278,color,red,201,cluttered,2
1579,0.12381784,car_brand,car,386,carted,1
1580,0.06620277,body_part,ear,67,appeared,135
1581,0.030953782,color,pear,8,appeared,135
1582,0.169843,color,red,201,appeared,135
1583,0.030953782,fruit,pear,8,appeared,135
1584,0.03537883,body_part,hand,720,handsomest,1
1585,0.15231805,animal,ant,13,unpleasantly,1
1586,0.069119684,animal,rat,9,separated,43
1587,0.0041959654,body_part,leg,125,privilege,28
1588,0.020482332,color,red,201,interred,1
1589,0.112065054,animal,rat,9,collaborator,5
1590,0.028205128,body_part,rib,12,contributed,39
1591,0.08913482,animal,cat,41,vacation,56
1592,0.26692182,body_part,mouth,111,cottonmouth,1
1593,0.2691077,car_brand,bus,43,ambushed,2
1594,0.10289109,animal,cat,41,duplicate,6
1595,0.12347196,animal,rat,9,unsaturated,2
1596,0.12372494,animal,rat,9,decorator,9
1597,0.16570237,color,red,201,clattered,5
1598,0.065900415,animal,ant,13,jubilantly,2
1599,0.25345185,color,tan,9,rectangular,5
1600,0.0364776,food,plate,45,contemplated,5
1601,0.074126445,animal,rat,9,curator,2
1602,0.021888636,color,red,201,credibility,1
1603,0.04056713,animal,cat,41,catheter,3
1604,0.53360087,fruit,grape,10,grapefruit,3
1605,0.04742346,animal,boar,1,dashboard,2
1606,0.27385584,body_part,skull,5,skullcap,3
1607,0.11121044,car_brand,car,386,scarborough,1
1608,0.03616407,car_brand,car,386,carborundum,1
1609,0.006785233,animal,rat,9,inspirational,1
1610,0.04815527,body_part,head,467,headwalls,2
1611,0.038687877,body_part,leg,125,legislated,1
1612,0.09959893,color,red,201,cured,7
1613,0.02975428,body_part,leg,125,legalized,2
1614,0.0058855047,body_part,hip,18,directorship,1
1615,0.16950838,body_part,ear,67,yearningly,1
1616,0.035340298,body_part,shin,3,pushing,17
1617,0.072111055,color,red,201,reentered,1
1618,0.054098308,body_part,hip,18,whipping,7
1619,0.06311014,body_part,ear,67,reappear,2
1620,0.08680932,color,pear,8,reappear,2
1621,0.08680932,fruit,pear,8,reappear,2
1622,0.0012946172,body_part,ear,67,neared,3
1623,0.1403576,color,red,201,neared,3
1624,0.25049886,color,green,121,greensward,1
1625,0.19473733,body_part,back,981,cutback,1
1626,0.20155871,body_part,throat,57,throaty,1
1627,0.22780009,color,red,201,uncolored,1
1628,0.03614982,body_part,liver,17,delivering,9
1629,0.046185248,animal,cat,41,evocative,2
1630,0.15852068,animal,dog,145,underdog,2
1631,0.011283477,animal,rat,9,incorporates,3
1632,0.23542285,animal,cat,41,defecated,1
1633,0.09325377,body_part,hip,18,friendship,31
1634,0.20561346,body_part,skin,54,masking,1
1635,0.06976904,body_part,shin,3,brandishing,5
1636,0.11752939,car_brand,car,386,postcard,8
1637,0.40725523,animal,worm,9,earthworm,1
1638,0.15466316,body_part,ear,67,earthworm,1
1639,0.029192038,body_part,ear,67,appear,117
1640,0.06513308,color,pear,8,appear,117
1641,0.06513308,fruit,pear,8,appear,117
1642,0.056893367,animal,rat,9,rationalization,3
1643,0.02848028,animal,lion,23,multimillionaire,1
1644,0.18265481,color,red,201,bewhiskered,1
1645,0.030625854,body_part,arm,215,psychopharmacological,1
1646,0.107757494,color,cream,21,scream,15
1647,0.107757494,food,cream,21,scream,15
1648,0.03949539,body_part,ear,67,geared,2
1649,0.0056941775,color,red,201,geared,2
1650,0.026602546,animal,ant,13,celebrant,2
1651,0.14171766,animal,rat,9,paratrooper,1
1652,0.09988984,body_part,shin,3,banishing,1
1653,0.13026622,color,green,121,greenville,3
1654,0.05331436,body_part,arm,215,warmed,10
1655,0.11036635,animal,rat,9,borate,1
1656,0.07467042,body_part,arm,215,army,147
1657,0.11813374,animal,pig,14,pigmented,1
1658,0.059853725,animal,ant,13,romanticism,2
1659,0.17472458,body_part,ear,67,earthy,10
1660,0.16487615,car_brand,car,386,card,62
1661,0.09711137,color,red,201,chattered,3
1662,0.029857991,body_part,arm,215,alarmed,8
1663,0.07435149,color,red,201,unexplored,4
1664,0.15707374,body_part,knee,73,kneeled,2
1665,0.2746502,body_part,ear,67,hearing,84
1666,0.2055225,animal,ant,13,plant,184
1667,0.07829486,car_brand,bus,43,bushel,5
1668,0.0012492483,animal,cat,41,demarcation,2
1669,0.07980386,animal,bat,24,bates,6
1670,0.039053828,body_part,rib,12,redistributed,2
1671,0.11506666,color,red,201,redistributed,2
1672,0.14044005,animal,ant,13,sante,5
1673,0.19311701,animal,lion,23,billion,69
1674,0.05553894,animal,rat,9,illustrator,2
1675,0.0981954,car_brand,car,386,caretaker,1
1676,0.06918135,color,rust,10,entrusted,2
1677,0.035865482,body_part,rib,12,contributory,1
1678,0.054478325,musical,drum,26,panjandrum,1
1679,0.07628493,animal,ant,13,thant,5
1680,0.016092418,animal,cat,41,excommunicated,4
1681,0.08405259,animal,ant,13,militantly,1
1682,0.022705149,color,tan,9,militantly,1
1683,0.06319601,color,red,201,enraptured,1
1684,0.0824515,animal,cat,41,indicate,80
1685,0.021373337,body_part,leg,125,legitimized,3
1686,0.12928747,animal,cat,41,delicate,27
1687,0.086618505,animal,owl,4,bowl,26
1688,0.12570666,body_part,liver,17,delivery,19
1689,0.011400099,body_part,hip,18,seamanship,1
1690,0.12370399,color,red,201,punctured,3
1691,0.059730083,color,red,201,surrendered,7
1692,0.053491738,car_brand,train,98,strained,11
1693,0.012825207,animal,rat,9,congratulate,4
1694,0.110203005,animal,ant,13,quantity,44
1695,0.20423757,animal,ant,13,panty,1
1696,0.16960469,animal,rat,9,infiltrated,2
1697,0.01571572,animal,cat,41,fabricating,1
1698,0.10871232,color,tan,9,misunderstanding,12
1699,0.11462134,color,tan,9,capstan,1
1700,0.052741025,animal,ant,13,pageant,12
1701,0.2694903,body_part,lip,87,lipstick,3
1702,0.048442602,animal,cat,41,scattered,27
1703,0.10999466,color,red,201,scattered,27
1704,0.014487053,color,rust,10,rustled,2
1705,0.17387636,animal,ant,13,infant,14
1706,0.1349475,color,black,206,blacking,1
1707,0.06047559,animal,cat,41,rededicate,1
1708,0.018443208,color,red,201,rededicate,1
1709,0.010969852,color,tan,9,standpoint,13
1710,0.30204108,body_part,ear,67,hearer,4
1711,0.23169556,color,blue,165,bluebird,1
1712,0.07044783,car_brand,bus,43,buster,3
1713,0.031125553,color,rust,10,trusting,4
1714,0.08032009,animal,rat,9,admiration,10
1715,0.05733543,car_brand,car,386,carnal,2
1716,0.05783155,animal,cat,41,cathedral,11
1717,0.29740438,animal,rat,9,rattail,1
1718,0.013660456,animal,cat,41,dedicated,23
1719,0.030073456,color,red,201,ushered,2
1720,0.14022815,body_part,arm,215,sidearms,1
1721,0.08547394,body_part,ear,67,sidearms,1
1722,0.22492865,body_part,heel,32,wheel,77
1723,0.16308291,body_part,ear,67,nearsighted,1
1724,0.14707974,color,red,201,predominance,2
1725,0.011827883,animal,rat,9,concentrate,18
1726,0.34239775,body_part,back,981,backward,22
1727,0.1202036,car_brand,car,386,carelessly,3
1728,0.062380075,food,pie,19,piety,4
1729,0.032744914,car_brand,car,386,carryover,12
1730,0.19374074,animal,ant,13,distantly,1
1731,0.10548522,color,tan,9,distantly,1
1732,0.08371395,color,black,206,blackmail,2
1733,0.3910384,food,meat,57,meaty,1
1734,0.0054498482,animal,cat,41,allocated,5
1735,0.08118852,body_part,ear,67,searing,2
1736,0.112792365,animal,cat,41,suffocated,1
1737,0.09030685,body_part,foot,353,footman,1
1738,0.18604834,body_part,hand,720,overhand,2
1739,0.06650752,animal,ant,13,lieutenant,32
1740,0.059153344,body_part,foot,353,footage,1
1741,0.12337399,animal,rat,9,fraternity,7
1742,0.09582554,food,pie,19,pierre,17
1743,0.013941153,animal,cat,41,specification,12
1744,0.010368522,car_brand,bus,43,combustion,12
1745,0.13773495,animal,cat,41,catherine,4
1746,0.009465666,animal,rat,9,consideration,80
1747,0.10485339,food,rice,33,avarice,2
1748,0.20686482,animal,ant,13,miscreant,2
1749,0.20708933,car_brand,bus,43,ambush,8
1750,0.09406175,body_part,shin,3,brushing,7
1751,0.041663233,body_part,shin,3,refreshingly,2
1752,0.0034897323,animal,cat,41,cater,4
1753,0.08681752,animal,rat,9,demonstrator,1
1754,0.0056323134,animal,cat,41,catapulting,1
1755,0.4976408,color,white,381,whiteness,2
1756,0.17617781,car_brand,car,386,scarf,4
1757,0.029869476,body_part,rib,12,attributed,18
1758,0.10119902,body_part,lip,87,philip,21
1759,0.02975684,body_part,arm,215,farm,140
1760,0.0777163,animal,rat,9,demonstrates,6
1761,0.10469814,body_part,hip,18,fellowship,39
1762,0.007718661,body_part,ear,67,dreariness,1
1763,0.10217105,animal,dog,145,watchdog,3
1764,0.025512265,color,red,201,hereditary,2
1765,0.034708004,body_part,leg,125,intercollegiate,4
1766,0.062713526,animal,lion,23,sextillion,1
1767,0.107211344,body_part,hip,18,courtship,2
1768,0.11880896,animal,ant,13,exuberant,7
1769,0.041715965,color,corn,36,cornell,5
1770,0.024197046,body_part,arm,215,farmer,56
1771,0.17043552,body_part,ear,67,yearning,9
1772,0.00067782047,color,tan,9,tangibly,1
1773,0.024942884,body_part,hip,18,judgeship,1
1774,0.09244456,animal,rat,9,fraternisation,1
1775,0.16682059,color,black,206,blackbird,1
1776,0.06016653,animal,rat,9,refrigerated,5
1777,0.021595873,car_brand,bus,43,columbus,14
1778,0.36704844,color,brown,176,browning,8
1779,0.010725628,color,red,201,predisposed,1
1780,0.11427319,animal,rat,9,irrationality,1
1781,0.3161439,body_part,neck,83,neckline,3
1782,0.03368777,body_part,hip,18,censorship,5
1783,0.00059907936,body_part,skin,54,asking,67
1784,0.073002174,body_part,hand,720,handsomely,1
1785,0.018590152,animal,lion,23,lionel,2
1786,0.0049178656,color,red,201,toured,2
1787,0.15118264,car_brand,jeep,16,jeepers,1
1788,0.25323105,animal,ant,13,antiserum,6
1789,0.077909954,color,red,201,uncluttered,1
1790,0.24542543,animal,ant,13,planter,8
1791,0.38230366,body_part,eye,523,eyed,7
1792,0.011650157,car_brand,car,386,bicarbonate,1
1793,0.040324226,body_part,shin,3,refurbishing,1
1794,0.073034234,body_part,rib,12,caribbean,7
1795,0.00021675832,car_brand,car,386,caribbean,7
1796,0.10589292,animal,ant,13,gantry,5
1797,0.07279558,animal,rat,9,evaporative,1
1798,0.46497744,color,tan,9,tanner,2
1799,0.17754337,animal,ant,13,sibilant,1
1800,0.18726483,color,white,381,whitening,1
1801,0.08783439,animal,cat,41,certificate,8
1802,0.06421477,car_brand,car,386,carte,1
1803,0.046022024,animal,cat,41,catechize,1
1804,0.05152555,animal,cat,41,prefabricated,2
1805,0.30329964,color,red,201,lacquered,1
1806,0.46684417,car_brand,boat,123,riverboat,1
1807,0.5768742,animal,fish,37,bluefish,1
1808,0.117424235,color,blue,165,bluefish,1
1809,0.31141365,color,tan,9,tannin,1
1810,0.10018851,color,red,201,bunkered,1
1811,0.09814287,animal,ant,13,expectantly,2
1812,0.100157134,color,tan,9,expectantly,2
1813,0.05557054,color,red,201,hankered,1
1814,0.032387063,body_part,leg,125,legislator,27
1815,0.020961355,animal,rat,9,elaborated,3
1816,0.09026869,animal,rat,9,undecorated,1
1817,0.06430671,animal,rat,9,obliterated,1
1818,0.05934992,color,red,201,watered,7
1819,0.13034225,animal,rat,9,migration,5
1820,0.0038289418,animal,cat,41,allocation,19
1821,0.15899971,animal,ant,13,incessant,4
1822,0.1300756,animal,rat,9,narrator,11
1823,0.076581545,color,red,201,required,182
1824,0.20161647,animal,boar,1,boarder,1
1825,0.096125096,body_part,hip,18,showmanship,11
1826,0.16414566,animal,ant,13,manservant,3
1827,0.063951574,car_brand,bus,43,busied,1
1828,0.14840347,body_part,back,981,backwater,1
1829,0.28162977,color,red,201,attired,1
